"guid","link","pubDate","Title","Description"
"162840","https://www.tenable.com/plugins/nessus/162840","Fri, 08 Jul 2022 00:00:00 GMT","Rocky Linux 8 : thunderbird (RLSA-2022:5470)","
      Nessus Plugin ID 162840 with High Severity
      Synopsis
      The remote Rocky Linux host is missing one or more security updates.
      Description
      The remote Rocky Linux 8 host has packages installed that are affected by multiple vulnerabilities as referenced in the RLSA-2022:5470 advisory.Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162840
    "
"162839","https://www.tenable.com/plugins/nessus/162839","Fri, 08 Jul 2022 00:00:00 GMT","FreeBSD : chromium -- multiple vulnerabilities (744ec9d7-fe0f-11ec-bcd2-3065ec8fd3ec)","
      Nessus Plugin ID 162839 with Critical Severity
      Synopsis
      The remote FreeBSD host is missing one or more security-related updates.
      Description
      The version of FreeBSD installed on the remote host is prior to tested version. It is, therefore, affected by multiple vulnerabilities as referenced in the 744ec9d7-fe0f-11ec-bcd2-3065ec8fd3ec advisory.Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162839
    "
"162838","https://www.tenable.com/plugins/nessus/162838","Fri, 08 Jul 2022 00:00:00 GMT","Rocky Linux 8 : httpd:2.4 (RLSA-2022:5163)","
      Nessus Plugin ID 162838 with High Severity
      Synopsis
      The remote Rocky Linux host is missing a security update.
      Description
      The remote Rocky Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RLSA-2022:5163 advisory.  - Apache HTTP Server versions 2.4.41 to 2.4.46 mod_proxy_http can be made to crash (NULL pointer     dereference) with specially crafted requests using both Content-Length and Transfer-Encoding headers,     leading to a Denial of Service (CVE-2020-13950)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162838
    "
"162837","https://www.tenable.com/plugins/nessus/162837","Fri, 08 Jul 2022 00:00:00 GMT","Oracle Linux 6 : zlib (ELSA-2022-9565)","
      Nessus Plugin ID 162837 with High Severity
      Synopsis
      The remote Oracle Linux host is missing a security update.
      Description
      The remote Oracle Linux 6 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2022-9565 advisory.  - zlib before 1.2.12 allows memory corruption when deflating (i.e., when compressing) if the input has many     distant matches. (CVE-2018-25032)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected packages.

      Read more at  https://www.tenable.com/plugins/nessus/162837
    "
"162836","https://www.tenable.com/plugins/nessus/162836","Fri, 08 Jul 2022 00:00:00 GMT","Amazon Linux AMI : busybox (ALAS-2022-1608)","
      Nessus Plugin ID 162836 with Critical Severity
      Synopsis
      The remote Amazon Linux AMI host is missing a security update.
      Description
      The version of busybox installed on the remote host is prior to 1.34.1-1.14. It is, therefore, affected by a vulnerability as referenced in the ALAS-2022-1608 advisory.  - BusyBox through 1.35.0 allows remote attackers to execute arbitrary code if netstat is used to print a DNS     PTR record's value to a VT compatible terminal. Alternatively, the attacker could choose to change the     terminal's colors. (CVE-2022-28391)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Run 'yum update busybox' to update your system.

      Read more at  https://www.tenable.com/plugins/nessus/162836
    "
"162835","https://www.tenable.com/plugins/nessus/162835","Fri, 08 Jul 2022 00:00:00 GMT","Amazon Linux AMI : expat (ALAS-2022-1603)","
      Nessus Plugin ID 162835 with Critical Severity
      Synopsis
      The remote Amazon Linux AMI host is missing a security update.
      Description
      The version of expat installed on the remote host is prior to 2.1.0-14.31. It is, therefore, affected by multiple vulnerabilities as referenced in the ALAS-2022-1603 advisory.  - In doProlog in xmlparse.c in Expat (aka libexpat) before 2.4.3, an integer overflow exists for     m_groupSize. (CVE-2021-46143)  - addBinding in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow. (CVE-2022-22822)  - build_model in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow. (CVE-2022-22823)  - defineAttribute in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow.    (CVE-2022-22824)  - lookup in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow. (CVE-2022-22825)  - nextScaffoldPart in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow.    (CVE-2022-22826)  - storeAtts in xmlparse.c in Expat (aka libexpat) before 2.4.3 has an integer overflow. (CVE-2022-22827)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Run 'yum update expat' to update your system.

      Read more at  https://www.tenable.com/plugins/nessus/162835
    "
"162834","https://www.tenable.com/plugins/nessus/162834","Fri, 08 Jul 2022 00:00:00 GMT","Amazon Linux AMI : microcode_ctl (ALAS-2022-1606)","
      Nessus Plugin ID 162834 with Medium Severity
      Synopsis
      The remote Amazon Linux AMI host is missing a security update.
      Description
      The version of microcode_ctl installed on the remote host is prior to 2.1-47.40. It is, therefore, affected by multiple vulnerabilities as referenced in the ALAS-2022-1606 advisory.  - Processor optimization removal or modification of security-critical code for some Intel(R) Processors may     allow an authenticated user to potentially enable information disclosure via local access.    (CVE-2022-21151)  - Incomplete cleanup in specific special register write operations for some Intel(R) Processors may allow an     authenticated user to potentially enable information disclosure via local access. (CVE-2022-21166)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Run 'yum update microcode_ctl' to update your system.

      Read more at  https://www.tenable.com/plugins/nessus/162834
    "
"162833","https://www.tenable.com/plugins/nessus/162833","Fri, 08 Jul 2022 00:00:00 GMT","Amazon Linux AMI : httpd24 (ALAS-2022-1607)","
      Nessus Plugin ID 162833 with Critical Severity
      Synopsis
      The remote Amazon Linux AMI host is missing a security update.
      Description
      The version of httpd24 installed on the remote host is prior to 2.4.54-1.98. It is, therefore, affected by multiple vulnerabilities as referenced in the ALAS-2022-1607 advisory.  - Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling') vulnerability in mod_proxy_ajp of     Apache HTTP Server allows an attacker to smuggle requests to the AJP server it forwards requests to. This     issue affects Apache HTTP Server Apache HTTP Server 2.4 version 2.4.53 and prior versions.    (CVE-2022-26377)  - Apache HTTP Server 2.4.53 and earlier on Windows may read beyond bounds when configured to process     requests with the mod_isapi module. (CVE-2022-28330)  - The ap_rwrite() function in Apache HTTP Server 2.4.53 and earlier may read unintended memory if an     attacker can cause the server to reflect very large input using ap_rwrite() or ap_rputs(), such as with     mod_luas r:puts() function. Modules compiled and distributed separately from Apache HTTP Server that use     the 'ap_rputs' function and may pass it a very large (INT_MAX or larger) string must be compiled against     current headers to resolve the issue. (CVE-2022-28614)  - Apache HTTP Server 2.4.53 and earlier may crash or disclose information due to a read beyond bounds in     ap_strcmp_match() when provided with an extremely large input buffer. While no code distributed with the     server can be coerced into such a call, third-party modules or lua scripts that use ap_strcmp_match() may     hypothetically be affected. (CVE-2022-28615)  - In Apache HTTP Server 2.4.53 and earlier, a malicious request to a lua script that calls r:parsebody(0)     may cause a denial of service due to no default limit on possible input size. (CVE-2022-29404)  - If Apache HTTP Server 2.4.53 is configured to do transformations with mod_sed in contexts where the input     to mod_sed may be very large, mod_sed may make excessively large memory allocations and trigger an abort.    (CVE-2022-30522)  - Apache HTTP Server 2.4.53 and earlier may return lengths to applications calling r:wsread() that point     past the end of the storage allocated for the buffer. (CVE-2022-30556)  - Apache HTTP Server 2.4.53 and earlier may not send the X-Forwarded-* headers to the origin server based on     client side Connection header hop-by-hop mechanism. This may be used to bypass IP based authentication on     the origin server/application. (CVE-2022-31813)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Run 'yum update httpd24' to update your system.

      Read more at  https://www.tenable.com/plugins/nessus/162833
    "
"162832","https://www.tenable.com/plugins/nessus/162832","Fri, 08 Jul 2022 00:00:00 GMT","Amazon Linux AMI : zlib (ALAS-2022-1602)","
      Nessus Plugin ID 162832 with High Severity
      Synopsis
      The remote Amazon Linux AMI host is missing a security update.
      Description
      The version of zlib installed on the remote host is prior to 1.2.8-7.19. It is, therefore, affected by a vulnerability as referenced in the ALAS-2022-1602 advisory.  - zlib before 1.2.12 allows memory corruption when deflating (i.e., when compressing) if the input has many     distant matches. (CVE-2018-25032)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Run 'yum update zlib' to update your system.

      Read more at  https://www.tenable.com/plugins/nessus/162832
    "
"162831","https://www.tenable.com/plugins/nessus/162831","Fri, 08 Jul 2022 00:00:00 GMT","Amazon Linux AMI : openssl (ALAS-2022-1605)","
      Nessus Plugin ID 162831 with Critical Severity
      Synopsis
      The remote Amazon Linux AMI host is missing a security update.
      Description
      The version of openssl installed on the remote host is prior to 1.0.2k-16.158. It is, therefore, affected by a vulnerability as referenced in the ALAS-2022-1605 advisory.  - The c_rehash script does not properly sanitise shell metacharacters to prevent command injection. This     script is distributed by some operating systems in a manner where it is automatically executed. On such     operating systems, an attacker could execute arbitrary commands with the privileges of the script. Use of     the c_rehash script is considered obsolete and should be replaced by the OpenSSL rehash command line tool.    Fixed in OpenSSL 3.0.3 (Affected 3.0.0,3.0.1,3.0.2). Fixed in OpenSSL 1.1.1o (Affected 1.1.1-1.1.1n).    Fixed in OpenSSL 1.0.2ze (Affected 1.0.2-1.0.2zd). (CVE-2022-1292)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Run 'yum update openssl' to update your system.

      Read more at  https://www.tenable.com/plugins/nessus/162831
    "
"162830","https://www.tenable.com/plugins/nessus/162830","Fri, 08 Jul 2022 00:00:00 GMT","Amazon Linux AMI : kernel (ALAS-2022-1604)","
      Nessus Plugin ID 162830 with High Severity
      Synopsis
      The remote Amazon Linux AMI host is missing a security update.
      Description
      The version of kernel installed on the remote host is prior to 4.14.285-147.501. It is, therefore, affected by multiple vulnerabilities as referenced in the ALAS-2022-1604 advisory.  - A kernel information leak flaw was identified in the scsi_ioctl function in drivers/scsi/scsi_ioctl.c in     the Linux kernel. This flaw allows a local attacker with a special user privilege (CAP_SYS_ADMIN or     CAP_SYS_RAWIO) to create issues with confidentiality. (CVE-2022-0494)  - ** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-2022-32250. Reason: This candidate is a     duplicate of CVE-2022-32250. Notes: All CVE users should reference CVE-2022-32250 instead of this     candidate. All references and descriptions in this candidate have been removed to prevent accidental     usage. (CVE-2022-1966)  - net/netfilter/nf_tables_api.c in the Linux kernel through 5.18.1 allows a local user (able to create     user/net namespaces) to escalate privileges to root because an incorrect NFT_STATEFUL_EXPR check leads to     a use-after-free. (CVE-2022-32250)  - The Linux kernel before 5.17.9 allows TCP servers to identify clients by observing what source ports are     used. (CVE-2022-32296)  - An issue was discovered in the Linux kernel through 5.18.3 on powerpc 32-bit platforms. There is a buffer     overflow in ptrace PEEKUSER and POKEUSER (aka PEEKUSR and POKEUSR) when accessing floating point     registers. (CVE-2022-32981)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Run 'yum update kernel' to update your system.

      Read more at  https://www.tenable.com/plugins/nessus/162830
    "
"162829","https://www.tenable.com/plugins/nessus/162829","Fri, 08 Jul 2022 00:00:00 GMT","RHEL 8 : squid:4 (RHSA-2022:5528)","
      Nessus Plugin ID 162829 with High Severity
      Synopsis
      The remote Red Hat host is missing a security update.
      Description
      The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2022:5528 advisory.  - squid: DoS when processing gopher server responses (CVE-2021-46784)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected libecap, libecap-devel and / or squid packages.

      Read more at  https://www.tenable.com/plugins/nessus/162829
    "
"162828","https://www.tenable.com/plugins/nessus/162828","Thu, 07 Jul 2022 00:00:00 GMT","RHEL 8 : squid:4 (RHSA-2022:5530)","
      Nessus Plugin ID 162828 with High Severity
      Synopsis
      The remote Red Hat host is missing a security update.
      Description
      The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2022:5530 advisory.  - squid: DoS when processing gopher server responses (CVE-2021-46784)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected libecap, libecap-devel and / or squid packages.

      Read more at  https://www.tenable.com/plugins/nessus/162828
    "
"162827","https://www.tenable.com/plugins/nessus/162827","Thu, 07 Jul 2022 00:00:00 GMT","RHEL 9 : squid (RHSA-2022:5527)","
      Nessus Plugin ID 162827 with High Severity
      Synopsis
      The remote Red Hat host is missing a security update.
      Description
      The remote Redhat Enterprise Linux 9 host has a package installed that is affected by a vulnerability as referenced in the RHSA-2022:5527 advisory.  - squid: DoS when processing gopher server responses (CVE-2021-46784)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected squid package.

      Read more at  https://www.tenable.com/plugins/nessus/162827
    "
"162826","https://www.tenable.com/plugins/nessus/162826","Thu, 07 Jul 2022 00:00:00 GMT","RHEL 8 : squid:4 (RHSA-2022:5529)","
      Nessus Plugin ID 162826 with High Severity
      Synopsis
      The remote Red Hat host is missing a security update.
      Description
      The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2022:5529 advisory.  - squid: DoS when processing gopher server responses (CVE-2021-46784)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected libecap, libecap-devel and / or squid packages.

      Read more at  https://www.tenable.com/plugins/nessus/162826
    "
"162825","https://www.tenable.com/plugins/nessus/162825","Thu, 07 Jul 2022 00:00:00 GMT","RHEL 8 : squid:4 (RHSA-2022:5526)","
      Nessus Plugin ID 162825 with High Severity
      Synopsis
      The remote Red Hat host is missing a security update.
      Description
      The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2022:5526 advisory.  - squid: DoS when processing gopher server responses (CVE-2021-46784)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected libecap, libecap-devel and / or squid packages.

      Read more at  https://www.tenable.com/plugins/nessus/162825
    "
"162824","https://www.tenable.com/plugins/nessus/162824","Thu, 07 Jul 2022 00:00:00 GMT","F5 Networks BIG-IP : Linux kernel vulnerability (K06524534)","
      Nessus Plugin ID 162824 with High Severity
      Synopsis
      The remote device is missing a vendor-supplied security patch.
      Description
      The version of F5 Networks BIG-IP installed on the remote host is prior to tested version. It is, therefore, affected by a vulnerability as referenced in the K06524534 advisory.  - A heap out-of-bounds write affecting Linux since v2.6.19-rc1 was discovered in net/netfilter/x_tables.c.    This allows an attacker to gain privileges or cause a DoS (via heap memory corruption) through user name     space (CVE-2021-22555)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Upgrade to one of the non-vulnerable versions listed in the F5 Solution K06524534.

      Read more at  https://www.tenable.com/plugins/nessus/162824
    "
"162823","https://www.tenable.com/plugins/nessus/162823","Thu, 07 Jul 2022 00:00:00 GMT","Atlassian Jira 8.5.x < 8.19.1 (JRASERVER-72801)","
      Nessus Plugin ID 162823 with High Severity
      Synopsis
      The remote Atlassian Jira host is missing a security update.
      Description
      The version of Atlassian Jira installed on the remote host is prior to 8.5.x   - Access-revoked user can enable/disable Issue Collectors on a Jira project - CVE-2021-41312     (CVE-2021-41312)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Upgrade to Atlassian Jira version 8.19.1 or later.

      Read more at  https://www.tenable.com/plugins/nessus/162823
    "
"162822","https://www.tenable.com/plugins/nessus/162822","Thu, 07 Jul 2022 00:00:00 GMT","Ubuntu 16.04 ESM : Linux kernel vulnerabilities (USN-5505-1)","
      Nessus Plugin ID 162822 with High Severity
      Synopsis
      The remote Ubuntu host is missing one or more security updates.
      Description
      The remote Ubuntu 16.04 ESM host has a package installed that is affected by multiple vulnerabilities as referenced in the USN-5505-1 advisory.  - .A flaw was found in the CAN BCM networking protocol in the Linux kernel, where a local attacker can abuse     a flaw in the CAN subsystem to corrupt memory, crash the system or escalate privileges. This race     condition in net/can/bcm.c in the Linux kernel allows for local privilege escalation to root.    (CVE-2021-3609)  - A use-after-free flaw was found in the Linux kernel's Bluetooth subsystem in the way user calls connect to     the socket and disconnect simultaneously due to a race condition. This flaw allows a user to crash the     system or escalate their privileges. The highest threat from this vulnerability is to confidentiality,     integrity, as well as system availability. (CVE-2021-3752)  - A flaw was found in the Linux kernel. A use-after-free vulnerability in the NFC stack can lead to a threat     to confidentiality, integrity, and system availability. (CVE-2021-3760)  - An unprivileged write to the file handler flaw in the Linux kernel's control groups and namespaces     subsystem was found in the way users have access to some less privileged process that are controlled by     cgroups and have higher privileged parent process. It is actually both for cgroup2 and cgroup1 versions of     control groups. A local user could use this flaw to crash the system or escalate their privileges on the     system. (CVE-2021-4197)  - A use-after-free flaw was found in nci_request in net/nfc/nci/core.c in NFC Controller Interface (NCI) in     the Linux kernel. This flaw could allow a local attacker with user privileges to cause a data race problem     while the device is getting removed, leading to a privilege escalation problem. (CVE-2021-4202)  - In various setup methods of the USB gadget subsystem, there is a possible out of bounds write due to an     incorrect flag check. This could lead to local escalation of privilege with no additional execution     privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android     kernelAndroid ID: A-210292376References: Upstream kernel (CVE-2021-39685)  - In ion_buffer_kmap_get of ion.c, there is a possible use-after-free due to an integer overflow. This could     lead to local escalation of privilege with no additional execution privileges needed. User interaction is     not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-205573273References:    Upstream kernel (CVE-2021-39714)  - A random memory access flaw was found in the Linux kernel's GPU i915 kernel driver functionality in the     way a user may run malicious code on the GPU. This flaw allows a local user to crash the system or     escalate their privileges on the system. (CVE-2022-0330)  - A vulnerability was found in the pfkey_register function in net/key/af_key.c in the Linux kernel. This     flaw allows a local, unprivileged user to gain access to kernel memory, leading to a system crash or a     leak of internal kernel information. (CVE-2022-1353)  - The root cause of this vulnerability is that the ioctl$DRM_IOCTL_MODE_DESTROY_DUMB can decrease refcount     of *drm_vgem_gem_object *(created in *vgem_gem_dumb_create*) concurrently, and *vgem_gem_dumb_create *will     access the freed drm_vgem_gem_object. (CVE-2022-1419)  - Linux Kernel could allow a local attacker to execute arbitrary code on the system, caused by a concurrency     use-after-free flaw in the bad_flp_intr function. By executing a specially-crafted program, an attacker     could exploit this vulnerability to execute arbitrary code or cause a denial of service condition on the     system. (CVE-2022-1652)  - A use-after-free flaw was found in the Linux kernel's Atheros wireless adapter driver in the way a user     forces the ath9k_htc_wait_for_target function to fail with some input messages. This flaw allows a local     user to crash or potentially escalate their privileges on the system. (CVE-2022-1679)  - A flaw in Linux Kernel found in nfcmrvl_nci_unregister_dev() in drivers/nfc/nfcmrvl/main.c can lead to use     after free both read or write when non synchronized between cleanup routine and firmware download routine.    (CVE-2022-1734)  - Incomplete cleanup of multi-core shared buffers for some Intel(R) Processors may allow an authenticated     user to potentially enable information disclosure via local access. (CVE-2022-21123)  - Incomplete cleanup of microarchitectural fill buffers on some Intel(R) Processors may allow an     authenticated user to potentially enable information disclosure via local access. (CVE-2022-21125)  - Incomplete cleanup in specific special register write operations for some Intel(R) Processors may allow an     authenticated user to potentially enable information disclosure via local access. (CVE-2022-21166)  - drivers/usb/gadget/legacy/inode.c in the Linux kernel through 5.16.8 mishandles dev->buf release.    (CVE-2022-24958)  - In the Linux kernel before 5.17.1, a refcount leak bug was found in net/llc/af_llc.c. (CVE-2022-28356)  - usb_8dev_start_xmit in drivers/net/can/usb/usb_8dev.c in the Linux kernel through 5.17.1 has a double     free. (CVE-2022-28388)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected kernel package.

      Read more at  https://www.tenable.com/plugins/nessus/162822
    "
"162821","https://www.tenable.com/plugins/nessus/162821","Thu, 07 Jul 2022 00:00:00 GMT","Ubuntu 18.04 LTS / 20.04 LTS / 21.10 : NSS vulnerabilities (USN-5506-1)","
      Nessus Plugin ID 162821 with Medium Severity
      Synopsis
      The remote Ubuntu host is missing one or more security updates.
      Description
      The remote Ubuntu 18.04 LTS / 20.04 LTS / 21.10 host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-5506-1 advisory.Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected libnss3, libnss3-dev and / or libnss3-tools packages.

      Read more at  https://www.tenable.com/plugins/nessus/162821
    "
"162820","https://www.tenable.com/plugins/nessus/162820","Thu, 07 Jul 2022 00:00:00 GMT","Debian DSA-5178-1 : intel-microcode - security update","
      Nessus Plugin ID 162820 with Medium Severity
      Synopsis
      The remote Debian host is missing one or more security-related updates.
      Description
      The remote Debian 10 / 11 host has a package installed that is affected by multiple vulnerabilities as referenced in the dsa-5178 advisory.  - Incomplete cleanup of multi-core shared buffers for some Intel(R) Processors may allow an authenticated     user to potentially enable information disclosure via local access. (CVE-2022-21123)  - Incomplete cleanup of microarchitectural fill buffers on some Intel(R) Processors may allow an     authenticated user to potentially enable information disclosure via local access. (CVE-2022-21125)  - Incomplete cleanup in specific special register read operations for some Intel(R) Processors may allow an     authenticated user to potentially enable information disclosure via local access. (CVE-2022-21127)  - Processor optimization removal or modification of security-critical code for some Intel(R) Processors may     allow an authenticated user to potentially enable information disclosure via local access.    (CVE-2022-21151)  - Incomplete cleanup in specific special register write operations for some Intel(R) Processors may allow an     authenticated user to potentially enable information disclosure via local access. (CVE-2022-21166)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.
      Solution
      Upgrade the intel-microcode packages.For the stable distribution (bullseye), these problems have been fixed in version 3.20220510.1~deb11u1.

      Read more at  https://www.tenable.com/plugins/nessus/162820
    "
"162819","https://www.tenable.com/plugins/nessus/162819","Thu, 07 Jul 2022 00:00:00 GMT","Keysight Technologies Sensor Management Server Deserialization RCE (CVE-2022-1660)","
      Nessus Plugin ID 162819 with Critical Severity
      Synopsis
      An OT application is affected by a deserialization vulnerability.
      Description
      The Keysight Sensor Management Server (SMS) running on the remote host is affected by a Java object deserialization vulnerability. An unauthenticated, remote attacker can exploit this, via a specially crafted message, to execute arbitrary code in the context of the account running the Keysight SMS service.
      Solution
      Upgrade Keysight RF Sensor Software to version 2.4.0 or later.

      Read more at  https://www.tenable.com/plugins/nessus/162819
    "
"162818","https://www.tenable.com/plugins/nessus/162818","Thu, 07 Jul 2022 00:00:00 GMT","Keysight Technologies Sensor Management Server Detection","
      Nessus Plugin ID 162818 with Info Severity
      Synopsis
      An OT application is running on the remote host.
      Description
      The Keysight Sensor Management Server (SMS), a component of the Keysight RF Sensor Software, is running on the remote host.
      Solution
      null

      Read more at  https://www.tenable.com/plugins/nessus/162818
    "
"162817","https://www.tenable.com/plugins/nessus/162817","Thu, 07 Jul 2022 00:00:00 GMT","Oracle Linux 7 : runc (ELSA-2021-14902)","
      Nessus Plugin ID 162817 with High Severity
      Synopsis
      The remote Oracle Linux host is missing a security update.
      Description
      The remote Oracle Linux 7 host has a package installed that is affected by a vulnerability as referenced in the ELSA-2021-14902 advisory.  - runc before 1.0.0-rc95 allows a Container Filesystem Breakout via Directory Traversal. To exploit the     vulnerability, an attacker must be able to create multiple containers with a fairly specific mount     configuration. The problem occurs via a symlink-exchange attack that relies on a race condition.    (CVE-2021-30465)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected runc package.

      Read more at  https://www.tenable.com/plugins/nessus/162817
    "
"162816","https://www.tenable.com/plugins/nessus/162816","Thu, 07 Jul 2022 00:00:00 GMT","Oracle Linux 7 : containerd (ELSA-2021-15790)","
      Nessus Plugin ID 162816 with Medium Severity
      Synopsis
      The remote Oracle Linux host is missing a security update.
      Description
      The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2021-15790 advisory.  - containerd is a container runtime. A bug was found in containerd versions prior to 1.4.8 and 1.5.4 where     pulling and extracting a specially-crafted container image can result in Unix file permission changes for     existing files in the host's filesystem. Changes to file permissions can deny access to the expected owner     of the file, widen access to others, or set extended bits like setuid, setgid, and sticky. This bug does     not directly allow files to be read, modified, or executed without an additional cooperating process. This     bug has been fixed in containerd 1.5.4 and 1.4.8. As a workaround, ensure that users only pull images from     trusted sources. Linux security modules (LSMs) like SELinux and AppArmor can limit the files potentially     affected by this bug through policies and profiles that prevent containerd from interacting with specific     files. (CVE-2021-32760)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected containerd, docker-cli and / or docker-engine packages.

      Read more at  https://www.tenable.com/plugins/nessus/162816
    "
"162815","https://www.tenable.com/plugins/nessus/162815","Thu, 07 Jul 2022 00:00:00 GMT","Oracle Linux 8 : edk2 (ELSA-2021-3066)","
      Nessus Plugin ID 162815 with High Severity
      Synopsis
      The remote Oracle Linux host is missing a security update.
      Description
      The remote Oracle Linux 8 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2021-3066 advisory.  - NetworkPkg/IScsiDxe has remotely exploitable buffer overflows. (CVE-2021-38575)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected edk2-aarch64 and / or edk2-ovmf packages.

      Read more at  https://www.tenable.com/plugins/nessus/162815
    "
"162814","https://www.tenable.com/plugins/nessus/162814","Thu, 07 Jul 2022 00:00:00 GMT","Oracle Linux 9 : compat-openssl11 (ELSA-2022-4899)","
      Nessus Plugin ID 162814 with High Severity
      Synopsis
      The remote Oracle Linux host is missing a security update.
      Description
      The remote Oracle Linux 9 host has a package installed that is affected by a vulnerability as referenced in the ELSA-2022-4899 advisory.  - The BN_mod_sqrt() function, which computes a modular square root, contains a bug that can cause it to loop     forever for non-prime moduli. Internally this function is used when parsing certificates that contain     elliptic curve public keys in compressed form or explicit elliptic curve parameters with a base point     encoded in compressed form. It is possible to trigger the infinite loop by crafting a certificate that has     invalid explicit curve parameters. Since certificate parsing happens prior to verification of the     certificate signature, any process that parses an externally supplied certificate may thus be subject to a     denial of service attack. The infinite loop can also be reached when parsing crafted private keys as they     can contain explicit elliptic curve parameters. Thus vulnerable situations include: - TLS clients     consuming server certificates - TLS servers consuming client certificates - Hosting providers taking     certificates or private keys from customers - Certificate authorities parsing certification requests from     subscribers - Anything else which parses ASN.1 elliptic curve parameters Also any other applications that     use the BN_mod_sqrt() where the attacker can control the parameter values are vulnerable to this DoS     issue. In the OpenSSL 1.0.2 version the public key is not parsed during initial parsing of the certificate     which makes it slightly harder to trigger the infinite loop. However any operation which requires the     public key from the certificate will trigger the infinite loop. In particular the attacker can use a self-     signed certificate to trigger the loop during verification of the certificate signature. This issue     affects OpenSSL versions 1.0.2, 1.1.1 and 3.0. It was addressed in the releases of 1.1.1n and 3.0.2 on the     15th March 2022. Fixed in OpenSSL 3.0.2 (Affected 3.0.0,3.0.1). Fixed in OpenSSL 1.1.1n (Affected     1.1.1-1.1.1m). Fixed in OpenSSL 1.0.2zd (Affected 1.0.2-1.0.2zc). (CVE-2022-0778)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.
      Solution
      Update the affected compat-openssl11 package.

      Read more at  https://www.tenable.com/plugins/nessus/162814
    "
